0.931669,0.916415,0.639941,0.727267
0.377405,1.048479,0.760464,0.918689
1.013482,-0.069686,1.094636,0.146855
0.976036,0.544084,0.535327,0.506455
0.996496,0.148030,0.353635,0.274215
0.930744,0.611670,0.444008,1.261311
0.530761,0.357180,0.589656,0.406629
0.531701,0.939428,-0.428951,0.497442
1.014533,-0.213595,1.475680,0.013942
0.968867,0.738165,0.601988,0.350501
0.857369,0.690225,0.327632,0.615399
0.612876,0.606949,0.650895,0.814119
1.057710,0.115876,1.281191,0.191206
-1.429547,1.629876,1.020756,0.667048
1.005371,0.246891,0.608203,-0.039021
1.221966,0.861377,0.761147,0.168759
0.908608,-0.376120,0.202913,0.824655
-1.591591,1.777547,0.474926,0.889587
2.590611,-1.070011,0.440735,0.279915
-0.120302,1.118113,0.845471,-0.717702
0.161271,0.157975,0.638429,1.173514
0.704714,0.690115,0.129682,0.633020
0.762557,0.660485,0.949914,0.762083
0.446337,0.380548,-0.143843,0.651325
0.465589,0.021659,0.848136,1.090624
-0.542896,0.959025,0.602407,-0.201148
0.940698,0.036181,0.542534,0.569328
0.703244,1.008820,0.773386,0.452064
1.551396,0.365933,-0.047201,0.397825
-0.037357,0.457071,0.885486,0.327935
0.196552,0.606311,0.307027,0.247538
0.285572,0.799003,0.223196,1.500270
0.925553,-0.051604,0.735800,0.299121
0.406552,0.176936,-0.045256,0.894752
0.516048,0.444032,0.251483,-0.078719
0.002792,0.519880,0.439474,0.542523
0.844075,0.756221,0.800560,0.007035
0.140849,1.188847,-0.604669,1.432061
1.415185,0.052460,1.216266,-0.433946
0.058913,0.051646,0.157551,0.135184
0.439065,0.690913,0.177723,0.534385
0.671244,0.517525,0.292962,0.162138
0.264682,0.539406,0.879416,0.085360
-3.507149,0.186575,1.779712,2.541247
3.025332,0.065620,-0.344524,-0.936476
0.154043,0.746728,0.148864,0.128240
3.299102,-0.285199,-0.443636,-0.547958
-2.997796,1.560105,1.878152,1.232350
1.878865,1.472526,-0.707390,-1.047585
-0.406028,0.531528,1.145858,-0.183229
1.504433,-0.330395,0.028668,1.167479
0.936694,0.498358,0.748945,0.238402
0.671887,0.188283,-0.046240,0.033816
0.344818,0.749927,0.374403,0.619905
0.359257,0.417358,0.384377,0.813288
-0.315462,0.557519,1.335780,1.201431
0.857049,-0.075571,0.536701,0.334157
0.770898,0.491699,0.159837,0.640589
0.373663,0.616062,0.310295,0.711336
0.309851,-0.118153,1.096869,0.240752
0.842943,0.351556,0.198782,0.063665
0.786581,0.229393,-1.548460,1.878517
0.392366,-0.094366,1.067440,0.383067
0.507139,0.581361,1.003054,-0.068498
0.065034,-0.523344,1.405206,-0.272864
1.166847,0.803638,-0.806029,0.873933
0.112253,0.815055,1.631420,-0.423916
2.310970,2.225362,-3.318032,0.968803
-0.214566,-0.523638,3.110937,-0.648465
0.274376,0.464845,0.569564,0.467130
-0.516618,-0.154670,3.262396,-0.546351
1.395320,1.747570,-2.231340,0.794872
-0.570501,-0.175812,1.601807,1.142096
0.144319,0.295563,0.120361,0.345103
0.167757,0.262079,0.642540,0.067219
0.170853,0.937734,0.375996,0.052843
0.817010,0.113301,0.537050,0.789251
0.441004,0.352494,0.597444,0.928661
0.209948,0.104127,0.432237,0.315186
2.467483,1.967628,1.021187,-4.051870
0.020874,-0.191592,0.063921,3.005630
0.363733,0.587657,0.833194,0.393323
-0.600060,-0.812717,-0.444607,3.140824
1.398817,1.992673,0.329341,-1.399527
-0.035103,-0.475875,1.645900,1.271335
0.448781,0.949224,2.023007,-0.782161
0.443553,0.245505,0.174508,1.531277
0.117768,1.006008,0.566696,0.886172
0.761012,0.978974,-0.681552,1.734716
0.499104,0.573651,1.511134,-1.351535
0.637321,0.044685,-0.367528,1.380569
0.975685,-0.866721,0.876646,1.747294
-0.226249,0.927996,0.229243,-0.070799
0.214959,0.696255,-0.028072,0.963080
1.076267,1.073013,0.336126,0.636635
0.306520,0.707744,0.297061,0.131620
0.303804,0.744712,0.559696,0.540050
0.693440,-0.150670,-0.102651,1.292817
-0.150560,0.613612,0.621898,0.234882
0.784116,0.335280,0.963283,0.644172
0.174009,0.513649,0.345415,0.528258
0.629551,0.348437,0.366134,0.005002
0.614040,0.601259,0.175969,0.557197
0.227355,-3.390394,2.109218,1.971975
-0.257858,2.427799,-0.031325,-0.270181
0.523295,0.124265,0.033341,0.960940
-0.298085,3.560706,-0.031529,-0.493382
1.889069,-2.688253,1.578434,1.399571
0.712397,3.010293,-0.946932,-0.745413
0.775905,-0.192449,0.980583,-0.092548
0.011047,0.589869,-0.064812,1.088549
0.983368,0.092889,0.583231,0.566415
0.621730,0.919537,0.013794,0.990058
0.146400,0.825052,0.533368,0.082551
0.646057,-0.024796,0.736674,1.049861
0.071283,-0.364628,0.887351,0.314119
0.192563,0.530403,0.547828,0.213846
0.209884,0.523131,0.505479,0.268384
1.066268,0.837346,0.030809,0.720871
0.513641,0.344162,1.056507,0.190111
0.461756,0.384048,-0.123574,1.052656
1.256315,-0.070891,0.461471,1.629491
0.578431,1.019859,0.929932,0.599121
0.402058,0.872476,0.796234,0.006370
