0.019159,0.075457,0.321079,0.697495
0.565948,0.628057,0.790066,0.883028
0.246184,0.813181,0.967394,0.426297
0.415447,0.866987,0.923859,0.507103
0.135331,0.564340,0.332603,0.401141
0.412267,0.170208,0.247359,0.488449
0.567726,0.431744,0.460445,1.181418
0.634599,1.077735,-0.329807,0.592148
1.080390,0.337757,1.102194,-0.054320
0.902099,0.770482,0.523073,0.291590
0.531990,0.590717,0.295854,0.073381
0.822482,0.846943,0.258438,0.522523
0.692243,0.702389,0.538244,0.449785
-0.578617,1.139737,1.018851,0.963193
1.057226,0.154916,-0.050725,0.810685
1.065003,0.474769,0.560823,0.300905
0.825826,0.024579,0.222427,0.720135
0.036209,0.681930,0.989395,0.753943
0.540035,0.619710,0.939122,0.480617
0.839483,1.023758,0.949407,-0.044497
0.080005,-0.048294,0.312182,1.184720
0.027486,-0.041916,0.877752,0.802383
0.574119,0.253700,0.234433,0.289309
0.735210,0.134222,0.957911,0.088650
0.481244,0.255732,0.725016,0.998549
0.051044,0.325558,0.229998,0.442355
0.638725,0.103145,0.156826,0.397697
0.917112,0.243731,0.265631,0.696916
0.221152,0.195949,0.601161,0.198360
0.444442,0.143354,0.829990,0.765108
0.590041,0.925007,0.637172,0.080915
-0.105262,0.597866,0.790650,0.586587
0.544561,0.217635,0.016776,0.568816
0.741341,0.545354,0.970420,0.434062
0.957479,0.232663,0.739336,0.227456
0.825677,0.473738,0.224115,0.231774
1.121993,0.261131,0.807874,0.262536
0.395676,0.961231,0.253464,0.931181
0.476563,0.630434,1.091322,0.630376
0.833680,0.360240,0.810950,0.240484
0.585104,0.533041,0.426506,0.919173
0.345918,0.287204,0.210901,0.754750
0.385319,0.932420,0.670734,0.052821
-2.249202,0.687935,1.756861,1.481258
2.195972,0.058564,0.147168,-0.079345
0.650262,0.375210,0.506507,0.051257
2.675724,-0.910233,-0.728486,-0.818556
0.650456,0.917430,0.545139,0.286389
-0.182269,1.235953,0.748215,0.788035
-0.040713,0.761003,1.400634,0.228119
1.180261,0.536334,0.714942,0.341449
0.342628,0.825073,0.425783,0.771724
0.853152,0.933658,0.913287,0.507630
0.579132,0.623457,0.546229,0.951709
0.935942,0.313489,0.653324,1.011906
-0.130368,0.820985,0.489809,0.681998
0.628001,0.598732,0.623880,0.215839
0.714429,0.907514,0.617983,0.722797
0.933184,0.366258,0.341040,0.925407
0.210195,0.401721,0.578284,0.935197
1.139875,0.111663,0.270474,0.191986
0.612891,0.079318,-0.377709,0.930159
0.262840,0.366427,1.224118,-0.169214
0.458982,0.412106,0.366555,0.861101
-0.088359,0.763233,1.122460,0.324405
0.814068,0.419133,0.807568,0.063929
0.606449,0.594356,0.676208,0.117140
1.569281,2.043537,-2.629254,0.850004
0.162979,-0.163616,2.324571,0.337894
0.796219,0.608523,0.495126,0.301728
-0.169015,-0.411714,3.609776,-0.423625
1.027019,0.944800,-0.088467,0.761699
1.002500,1.036051,-0.604587,1.544243
0.902966,0.201052,0.761648,0.194388
0.235271,0.584526,0.764330,0.789841
0.605878,0.393006,0.008802,0.973069
0.942036,0.529254,0.354557,0.813107
0.340750,0.972310,0.308425,0.473744
0.156047,0.960027,0.772330,0.003500
1.968971,1.436083,0.706997,-2.187497
-0.140698,-0.253692,-0.109608,2.115564
0.539925,0.661766,0.448401,0.272281
-0.581320,-0.678009,-0.236482,3.858896
0.661767,0.873980,0.274869,0.313941
0.601208,0.612421,1.340216,-1.073076
0.817291,0.167892,0.721272,-0.306875
0.511585,0.664927,-0.063828,0.875469
0.734903,0.601078,0.592254,1.001348
0.500840,0.745725,0.631014,1.218414
0.233832,0.800840,0.699814,0.668853
0.301552,0.933575,0.123345,0.751801
0.824169,0.232732,0.240479,0.828340
0.068323,0.682895,0.254970,0.106377
0.854666,0.889913,0.272146,0.143658
0.401084,0.569302,0.931498,0.675244
0.536965,0.063256,0.228792,0.779414
0.284482,0.816168,0.030574,0.519434
0.315726,-0.176817,-0.092026,0.764179
-0.124968,1.023005,1.078762,0.325088
0.027884,0.091707,0.460935,0.177320
0.028915,0.011892,0.542315,0.862226
0.360860,0.601236,0.144648,0.609432
0.100502,0.579328,0.837990,-0.058695
0.635050,-2.555319,1.476963,1.828261
