-0.021247,0.165690,0.272427,0.717926
0.612058,0.876534,0.486036,0.906295
0.014537,0.916575,0.928104,0.595525
0.414561,0.859035,0.946103,0.493779
0.078168,0.629862,0.266551,0.459154
0.372729,0.132632,0.245699,0.568412
0.810444,0.150112,0.800581,0.884702
0.517780,1.257118,-0.113354,0.325072
0.886887,0.541769,0.957702,0.081346
0.957527,0.811233,0.487923,0.230613
0.568145,0.631956,0.280548,0.011744
0.672755,0.856056,0.240554,0.682145
1.020303,0.318124,0.485971,0.564618
-0.576008,1.171665,1.010981,0.946579
0.657170,0.323958,0.005395,0.987166
1.090109,0.535979,0.530657,0.244592
0.746072,0.094063,0.233197,0.719880
0.093541,0.587817,0.962287,0.818853
0.894392,0.472392,0.888724,0.332839
0.574037,1.175903,0.952943,0.077234
0.131938,0.160545,0.253539,0.983993
0.049808,0.022897,0.837923,0.755067
0.542589,0.285151,0.220943,0.303442
0.672908,0.132430,0.934354,0.177632
0.725861,-0.109491,0.808347,1.042177
-0.068936,0.490211,0.244980,0.396712
0.707024,0.166580,0.179403,0.244514
0.889757,0.239775,0.267619,0.726112
0.153029,0.183571,0.667805,0.212526
0.370175,0.191500,0.787670,0.834819
0.771061,0.755340,0.524649,0.187099
0.063093,0.526310,0.612999,0.679383
0.194956,0.248110,0.018392,0.887341
0.757208,0.544948,0.965428,0.423670
0.933292,0.197510,0.745970,0.280547
0.812816,0.491232,0.195943,0.256550
1.284018,0.410510,0.961787,-0.195829
0.537518,0.748853,0.486834,0.777417
0.050198,0.884551,0.947640,0.946708
0.888836,0.400182,0.774117,0.182337
0.602119,0.545580,0.411398,0.905277
0.217088,0.360718,0.177808,0.844370
0.686095,0.854919,0.617428,-0.106893
-1.518754,0.266941,1.593310,1.342915
0.915477,0.316682,0.647382,0.442044
0.677707,0.448288,0.463637,-0.006250
1.496155,-0.416845,-0.419206,-0.442388
0.868781,0.964048,0.417293,0.149849
1.261171,0.875978,0.224336,0.243299
-0.000751,0.518483,1.413730,0.426370
0.983742,0.838797,0.929876,0.020954
